Fecha,Código Cliente,Sede,Tipo de Cuenta,Cliente Nuevo ,Neto,Iva
42775,C-742,Tarragona,Cuenta corriente,No,1930,0.21
42775,A-988,Tarragona,Ahorros,Si,11510,0.21
42775,C-998,Girona,Hipoteca,No,10867,0.21
42775,B-993,Lleida,Plan de jubilación,No,8241,0.21
42775,D-270,Lleida,Ahorros,No,2863,0.21
42775,D-636,Lleida,Cuenta corriente,No,9993,0.21
42775,A-222,Lleida,Plan de jubilación,Si,14742,0.21
42775,D-192,Lleida,Ahorros,No,2349,0.21
42775,D-767,Lleida,Cuenta corriente,No,11878,0.21
42776,C-965,Barcelona,Cuenta corriente,No,1363,0.21
42776,C-130,Gavà,Cuenta corriente,Si,7270,0.21
42776,B-368,Tarragona,Ahorros,No,885,0.21
42776,C-954,Girona,Hipoteca,Si,9121,0.21
42776,C-435,Lleida,Hipoteca,No,10789,0.21
42776,A-565,Lleida,Ahorros,No,1445,0.21
42777,A-175,Barcelona,Plan de jubilación,Si,13736,0.21
42777,C-887,Barcelona,Hipoteca,Si,2828,0.21
42777,D-563,Gavà,Fondo de inversión,No,5692,0.21
42777,A-201,Gavà,Hipoteca,Si,4220,0.21
42777,A-701,Tarragona,Cuenta corriente,Si,14469,0.21
42777,C-662,Tarragona,Plan de jubilación,No,14875,0.21
42777,C-556,Tarragona,Hipoteca,Si,14466,0.21
42777,B-721,Tarragona,Ahorros,No,14964,0.21
42777,A-815,Tarragona,Fondo de inversión,No,12810,0.21
42777,C-245,Lleida,Plan de jubilación,Si,2742,0.21
42777,B-258,Lleida,Hipoteca,Si,7688,0.21
42777,D-520,Lleida,Ahorros,Si,10114,0.21
42778,A-632,Barcelona,Hipoteca,No,4645,0.21
42778,C-303,Tarragona,Hipoteca,No,14040,0.21
42778,B-695,Tarragona,Hipoteca,Si,7920,0.21
42778,D-867,Tarragona,Cuenta corriente,No,6190,0.21
42778,B-933,Tarragona,Plan de jubilación,No,5711,0.21
42778,B-396,Tarragona,Plan de jubilación,Si,10789,0.21
42778,A-206,Tarragona,Fondo de inversión,Si,11873,0.21
42778,D-143,Girona,Ahorros,Si,2422,0.21
42778,B-766,Girona,Plan de jubilación,No,10641,0.21
42778,A-886,Girona,Fondo de inversión,No,7434,0.21
42778,C-776,Girona,Plan de jubilación,Si,14415,0.21
42778,A-976,Girona,Plan de jubilación,Si,8552,0.21
42778,C-359,Lleida,Hipoteca,Si,9905,0.21
42778,D-162,Lleida,Fondo de inversión,Si,221,0.21
42778,A-737,Lleida,Plan de jubilación,Si,7427,0.21
42778,C-664,Lleida,Ahorros,No,9154,0.21
42779,B-643,Gavà,Fondo de inversión,No,5327,0.21
42779,A-734,Gavà,Ahorros,No,3165,0.21
42779,A-138,Gavà,Ahorros,No,9821,0.21
42779,D-354,Girona,Cuenta corriente,No,4271,0.21
42779,C-104,Girona,Plan de jubilación,Si,6017,0.21
42779,A-177,Lleida,Hipoteca,No,5138,0.21
42779,A-950,Lleida,Fondo de inversión,No,13272,0.21
42779,B-621,Lleida,Plan de jubilación,No,14703,0.21
42780,C-990,Barcelona,Fondo de inversión,No,5510,0.21
42780,B-299,Gavà,Hipoteca,No,2356,0.21
42780,D-980,Gavà,Plan de jubilación,Si,727,0.21
42780,C-871,Gavà,Hipoteca,Si,5490,0.21
42780,A-610,Tarragona,Ahorros,No,7039,0.21
42780,C-937,Tarragona,Cuenta corriente,Si,11699,0.21
42780,A-229,Girona,Cuenta corriente,No,4055,0.21
42780,C-768,Lleida,Plan de jubilación,No,12411,0.21
42780,A-475,Lleida,Fondo de inversión,No,6635,0.21
42780,A-857,Lleida,Cuenta corriente,No,5144,0.21
42780,C-225,Lleida,Fondo de inversión,No,12310,0.21
42780,B-845,Lleida,Cuenta corriente,No,3607,0.21
42780,B-866,Lleida,Ahorros,No,4946,0.21
42780,D-757,Lleida,Plan de jubilación,Si,13858,0.21
42781,B-548,Barcelona,Hipoteca,Si,4959,0.21
42781,C-190,Barcelona,Plan de jubilación,Si,551,0.21
42781,C-115,Barcelona,Plan de jubilación,Si,14096,0.21
42781,C-824,Gavà,Ahorros,No,3055,0.21
42781,C-943,Gavà,Hipoteca,Si,12445,0.21
42781,D-800,Gavà,Plan de jubilación,No,139,0.21
42781,D-763,Tarragona,Plan de jubilación,Si,10731,0.21
42781,B-502,Tarragona,Hipoteca,Si,3110,0.21
42781,B-386,Tarragona,Cuenta corriente,No,2738,0.21
42781,D-609,Tarragona,Plan de jubilación,Si,3774,0.21
42781,B-669,Tarragona,Cuenta corriente,Si,10512,0.21
42781,C-293,Girona,Fondo de inversión,Si,12519,0.21
42781,A-192,Girona,Ahorros,No,4943,0.21
42781,D-717,Girona,Fondo de inversión,Si,5134,0.21
42781,B-176,Girona,Cuenta corriente,No,5763,0.21
42781,C-178,Girona,Fondo de inversión,Si,11092,0.21
42781,B-328,Lleida,Ahorros,No,9830,0.21
42781,A-586,Lleida,Ahorros,No,12721,0.21
42781,A-619,Lleida,Plan de jubilación,Si,1376,0.21
42782,C-943,Barcelona,Fondo de inversión,Si,12976,0.21
42782,A-584,Barcelona,Plan de jubilación,Si,4241,0.21
42782,B-618,Gavà,Cuenta corriente,No,5651,0.21
42782,B-628,Gavà,Plan de jubilación,No,416,0.21
42782,B-384,Tarragona,Hipoteca,No,4799,0.21
42782,A-857,Tarragona,Fondo de inversión,Si,1613,0.21
42782,A-428,Girona,Ahorros,No,9601,0.21
42782,B-587,Girona,Fondo de inversión,Si,804,0.21
42782,C-327,Lleida,Hipoteca,No,2133,0.21
42782,D-126,Lleida,Ahorros,Si,7816,0.21
42782,B-917,Lleida,Hipoteca,No,9812,0.21
42783,A-814,Barcelona,Plan de jubilación,No,7493,0.21
42783,A-898,Barcelona,Ahorros,No,2971,0.21
42783,A-972,Gavà,Cuenta corriente,No,7965,0.21
42783,A-340,Gavà,Plan de jubilación,No,8020,0.21
42783,D-634,Gavà,Cuenta corriente,Si,13597,0.21
42783,C-526,Tarragona,Cuenta corriente,Si,3876,0.21
42783,D-393,Girona,Cuenta corriente,No,4043,0.21
42783,C-882,Lleida,Hipoteca,Si,203,0.21
42783,A-316,Lleida,Fondo de inversión,Si,12312,0.21
42783,D-452,Lleida,Ahorros,Si,13213,0.21
42783,D-193,Lleida,Plan de jubilación,No,11605,0.21
42784,C-308,Barcelona,Ahorros,Si,10280,0.21
42784,D-677,Barcelona,Ahorros,No,477,0.21
42784,C-542,Barcelona,Cuenta corriente,Si,2362,0.21
42784,B-906,Gavà,Plan de jubilación,No,9390,0.21
42784,C-291,Gavà,Hipoteca,No,9766,0.21
42784,D-899,Tarragona,Hipoteca,No,9312,0.21
42784,D-659,Girona,Plan de jubilación,Si,8480,0.21
42784,A-302,Girona,Hipoteca,Si,14737,0.21
42785,D-435,Barcelona,Ahorros,Si,11326,0.21
42785,B-585,Gavà,Fondo de inversión,Si,7742,0.21
42785,C-339,Gavà,Hipoteca,No,8960,0.21
42785,B-987,Gavà,Ahorros,No,8792,0.21
42785,D-382,Gavà,Hipoteca,Si,4161,0.21
42785,D-564,Tarragona,Fondo de inversión,Si,141,0.21
42785,B-702,Tarragona,Plan de jubilación,Si,599,0.21
42785,D-751,Tarragona,Hipoteca,No,1785,0.21
42785,C-182,Tarragona,Hipoteca,No,9513,0.21
42785,A-195,Tarragona,Hipoteca,No,6534,0.21
42785,A-162,Girona,Fondo de inversión,No,11369,0.21
42785,A-599,Girona,Ahorros,Si,10819,0.21
42786,D-582,Barcelona,Fondo de inversión,Si,846,0.21
42786,A-941,Barcelona,Plan de jubilación,No,1535,0.21
42786,C-273,Barcelona,Plan de jubilación,No,12395,0.21
42786,A-934,Gavà,Ahorros,No,10102,0.21
42786,B-309,Gavà,Ahorros,No,6220,0.21
42786,B-208,Gavà,Hipoteca,Si,12944,0.21
42786,C-731,Gavà,Hipoteca,No,6896,0.21
42786,C-932,Gavà,Cuenta corriente,Si,13931,0.21
42786,D-338,Gavà,Fondo de inversión,Si,12925,0.21
42786,B-437,Tarragona,Cuenta corriente,Si,14912,0.21
42786,C-940,Tarragona,Fondo de inversión,Si,4191,0.21
42786,C-363,Tarragona,Plan de jubilación,Si,8358,0.21
42786,B-930,Girona,Cuenta corriente,No,13459,0.21
42786,D-989,Lleida,Fondo de inversión,Si,10567,0.21
42786,B-759,Lleida,Hipoteca,No,5313,0.21
42787,D-512,Barcelona,Ahorros,No,7607,0.21
42787,B-536,Barcelona,Ahorros,Si,10535,0.21
42787,A-112,Barcelona,Plan de jubilación,No,241,0.21
42787,C-303,Gavà,Hipoteca,Si,10285,0.21
42787,D-739,Tarragona,Fondo de inversión,No,9515,0.21
42787,A-600,Tarragona,Cuenta corriente,Si,2399,0.21
42787,D-523,Tarragona,Cuenta corriente,No,8817,0.21
42787,C-268,Tarragona,Cuenta corriente,No,7271,0.21
42787,A-492,Girona,Hipoteca,Si,3356,0.21
42787,B-398,Girona,Ahorros,No,12998,0.21
42787,C-153,Lleida,Hipoteca,Si,4072,0.21
42788,B-705,Gavà,Plan de jubilación,Si,5570,0.21
42788,A-408,Gavà,Hipoteca,No,1116,0.21
42788,D-861,Gavà,Cuenta corriente,No,7298,0.21
42788,D-915,Gavà,Cuenta corriente,No,8851,0.21
42788,B-827,Gavà,Ahorros,Si,13768,0.21
42788,A-416,Tarragona,Cuenta corriente,No,191,0.21
42788,B-458,Tarragona,Fondo de inversión,No,14431,0.21
42788,D-468,Tarragona,Hipoteca,Si,681,0.21
42788,D-724,Girona,Hipoteca,Si,3117,0.21
42788,A-510,Girona,Fondo de inversión,Si,3791,0.21
42788,A-617,Girona,Hipoteca,Si,14743,0.21
42788,D-877,Girona,Plan de jubilación,Si,14365,0.21
42788,D-892,Girona,Fondo de inversión,No,4712,0.21
42788,A-792,Girona,Cuenta corriente,Si,14049,0.21
42788,C-903,Girona,Cuenta corriente,No,8545,0.21
42788,C-632,Lleida,Cuenta corriente,Si,11263,0.21
42788,B-498,Lleida,Ahorros,Si,12294,0.21
42789,A-730,Barcelona,Cuenta corriente,Si,11284,0.21
42789,D-160,Barcelona,Ahorros,Si,5979,0.21
42789,A-351,Barcelona,Ahorros,No,766,0.21
42789,B-414,Barcelona,Hipoteca,No,6807,0.21
42789,C-207,Barcelona,Ahorros,Si,3578,0.21
42789,D-484,Barcelona,Plan de jubilación,No,5489,0.21
42789,C-717,Barcelona,Cuenta corriente,Si,7856,0.21
42789,D-350,Barcelona,Ahorros,No,3957,0.21
42789,C-742,Gavà,Cuenta corriente,No,2525,0.21
42789,B-896,Gavà,Cuenta corriente,Si,1788,0.21
42789,A-926,Tarragona,Plan de jubilación,No,5629,0.21
42789,B-628,Tarragona,Ahorros,Si,7304,0.21
42789,D-888,Tarragona,Cuenta corriente,No,2283,0.21
42789,D-105,Tarragona,Ahorros,Si,12382,0.21
42789,C-438,Girona,Ahorros,No,8206,0.21
42789,A-772,Girona,Plan de jubilación,No,3542,0.21
42789,A-528,Girona,Fondo de inversión,Si,410,0.21
42789,B-588,Lleida,Plan de jubilación,Si,4732,0.21
42790,C-619,Barcelona,Fondo de inversión,No,4572,0.21
42790,D-198,Barcelona,Hipoteca,Si,7790,0.21
42790,D-447,Barcelona,Ahorros,Si,5913,0.21
42790,D-135,Barcelona,Ahorros,No,11683,0.21
42790,C-578,Gavà,Cuenta corriente,No,13401,0.21
42790,A-358,Gavà,Plan de jubilación,Si,6062,0.21
42790,D-533,Tarragona,Ahorros,Si,7001,0.21
42790,D-295,Tarragona,Fondo de inversión,Si,10867,0.21
42790,A-255,Tarragona,Plan de jubilación,Si,937,0.21
42790,B-668,Tarragona,Hipoteca,No,5072,0.21
42790,B-491,Tarragona,Hipoteca,No,7456,0.21
42790,A-847,Girona,Ahorros,No,7208,0.21
42790,A-359,Lleida,Plan de jubilación,Si,12308,0.21
42790,B-902,Lleida,Cuenta corriente,Si,4038,0.21
42791,A-712,Barcelona,Fondo de inversión,Si,4532,0.21
42791,A-451,Barcelona,Hipoteca,Si,4411,0.21
42791,B-910,Barcelona,Hipoteca,Si,6575,0.21
42791,D-296,Gavà,Cuenta corriente,No,12910,0.21
42791,A-429,Gavà,Cuenta corriente,Si,1084,0.21
42791,A-547,Gavà,Cuenta corriente,Si,12058,0.21
42791,B-125,Girona,Plan de jubilación,No,1936,0.21
42791,D-858,Girona,Ahorros,No,3274,0.21
42791,C-227,Girona,Cuenta corriente,Si,10952,0.21
42791,A-488,Girona,Hipoteca,No,14451,0.21
42791,B-490,Girona,Cuenta corriente,Si,2351,0.21
42791,D-483,Girona,Hipoteca,Si,11624,0.21
42791,B-603,Lleida,Hipoteca,Si,10629,0.21
42792,B-715,Barcelona,Fondo de inversión,Si,12323,0.21
42792,D-670,Barcelona,Ahorros,No,590,0.21
42792,A-296,Barcelona,Plan de jubilación,No,6798,0.21
42792,C-384,Gavà,Hipoteca,No,3548,0.21
42792,D-554,Gavà,Hipoteca,Si,7235,0.21
42792,B-412,Gavà,Hipoteca,No,9934,0.21
42792,A-158,Tarragona,Plan de jubilación,Si,1184,0.21
42792,C-893,Tarragona,Plan de jubilación,Si,5257,0.21
42792,D-604,Tarragona,Fondo de inversión,No,13359,0.21
42792,D-774,Girona,Hipoteca,Si,11096,0.21
42792,C-524,Girona,Hipoteca,No,12282,0.21
42792,C-399,Girona,Plan de jubilación,No,11245,0.21
42792,D-241,Lleida,Cuenta corriente,No,454,0.21
42793,D-289,Barcelona,Ahorros,Si,13493,0.21
42793,C-314,Barcelona,Fondo de inversión,No,3987,0.21
42793,D-287,Gavà,Hipoteca,Si,14933,0.21
42793,D-544,Gavà,Fondo de inversión,No,2362,0.21
42793,C-890,Gavà,Ahorros,Si,9012,0.21
42793,B-917,Tarragona,Fondo de inversión,No,9817,0.21
42793,A-883,Girona,Fondo de inversión,No,7448,0.21
42793,C-600,Girona,Hipoteca,Si,12423,0.21
42793,A-809,Girona,Fondo de inversión,Si,2308,0.21
42793,A-602,Girona,Fondo de inversión,Si,518,0.21
42793,C-964,Lleida,Ahorros,Si,9806,0.21
42794,D-938,Barcelona,Fondo de inversión,Si,14172,0.21
42794,B-989,Barcelona,Ahorros,No,13020,0.21
42794,B-674,Girona,Fondo de inversión,No,12754,0.21
42794,C-713,Girona,Hipoteca,Si,13510,0.21
42794,A-302,Girona,Cuenta corriente,Si,5313,0.21
42795,A-929,Barcelona,Plan de jubilación,Si,2639,0.21
42795,D-757,Barcelona,Plan de jubilación,No,4272,0.21
42795,D-530,Barcelona,Ahorros,Si,7819,0.21
42795,C-300,Gavà,Cuenta corriente,No,2695,0.21
42795,B-525,Tarragona,Hipoteca,No,7330,0.21
42795,D-866,Tarragona,Ahorros,Si,6627,0.21
42795,B-438,Tarragona,Plan de jubilación,No,2874,0.21
42795,C-533,Tarragona,Plan de jubilación,Si,14559,0.21
42795,D-407,Girona,Plan de jubilación,Si,6489,0.21
42795,A-485,Girona,Hipoteca,Si,13648,0.21
42795,A-533,Girona,Plan de jubilación,Si,12472,0.21
42795,D-971,Lleida,Hipoteca,Si,664,0.21
42795,C-556,Lleida,Plan de jubilación,Si,1377,0.21
42795,D-244,Lleida,Hipoteca,Si,5052,0.21
42796,A-684,Barcelona,Fondo de inversión,Si,1729,0.21
42796,C-823,Barcelona,Fondo de inversión,No,9238,0.21
42796,B-238,Gavà,Ahorros,Si,6838,0.21
42796,C-471,Gavà,Fondo de inversión,Si,4682,0.21
42796,C-749,Gavà,Fondo de inversión,No,5342,0.21
42796,C-779,Gavà,Plan de jubilación,No,12128,0.21
42796,D-328,Tarragona,Plan de jubilación,Si,1304,0.21
42796,A-292,Tarragona,Cuenta corriente,Si,4670,0.21
42796,A-724,Tarragona,Cuenta corriente,No,4922,0.21
42796,D-525,Girona,Fondo de inversión,Si,10688,0.21
42796,C-168,Girona,Hipoteca,No,2223,0.21
42796,C-759,Girona,Hipoteca,No,5317,0.21
42796,B-943,Lleida,Fondo de inversión,No,1266,0.21
42796,B-267,Lleida,Hipoteca,Si,9183,0.21
42796,C-823,Lleida,Ahorros,No,3976,0.21
42796,B-303,Lleida,Hipoteca,No,8264,0.21
42797,D-537,Barcelona,Ahorros,Si,1710,0.21
42797,A-795,Barcelona,Hipoteca,Si,5009,0.21
42797,C-742,Barcelona,Plan de jubilación,No,2825,0.21
42797,D-791,Gavà,Ahorros,Si,6825,0.21
42797,D-208,Gavà,Cuenta corriente,Si,3310,0.21
42797,C-200,Gavà,Fondo de inversión,No,8592,0.21
42797,C-725,Gavà,Cuenta corriente,No,12263,0.21
42797,B-509,Tarragona,Ahorros,Si,7335,0.21
42797,D-594,Tarragona,Plan de jubilación,No,13671,0.21
42797,C-288,Tarragona,Ahorros,Si,782,0.21
42797,A-907,Tarragona,Hipoteca,Si,4759,0.21
42797,B-302,Girona,Ahorros,No,2881,0.21
42797,C-629,Girona,Ahorros,Si,6190,0.21
42797,A-955,Girona,Plan de jubilación,Si,10092,0.21
42797,C-770,Girona,Plan de jubilación,Si,14930,0.21
42797,A-667,Lleida,Plan de jubilación,Si,3797,0.21
42797,B-979,Lleida,Fondo de inversión,Si,11153,0.21
42797,B-876,Lleida,Hipoteca,No,9750,0.21
42798,B-950,Gavà,Fondo de inversión,Si,9853,0.21
42798,D-920,Gavà,Ahorros,Si,9116,0.21
42798,A-506,Gavà,Plan de jubilación,Si,4558,0.21
42798,C-262,Tarragona,Hipoteca,Si,3422,0.21
42798,B-657,Tarragona,Plan de jubilación,No,13584,0.21
42798,A-119,Girona,Hipoteca,No,10741,0.21
42798,A-709,Girona,Plan de jubilación,No,11947,0.21
42798,C-982,Girona,Fondo de inversión,No,614,0.21
42798,C-567,Lleida,Cuenta corriente,Si,14575,0.21
42798,A-700,Lleida,Plan de jubilación,Si,7162,0.21
42799,C-163,Barcelona,Fondo de inversión,No,3308,0.21
42799,C-757,Barcelona,Hipoteca,Si,12034,0.21
42799,D-609,Barcelona,Plan de jubilación,No,13967,0.21
42799,D-251,Gavà,Cuenta corriente,Si,7842,0.21
42799,C-828,Gavà,Fondo de inversión,No,9464,0.21
42799,D-363,Tarragona,Ahorros,No,8540,0.21
42799,A-554,Tarragona,Ahorros,No,3171,0.21
42799,A-199,Girona,Fondo de inversión,No,5743,0.21
42799,A-148,Lleida,Plan de jubilación,No,8066,0.21
42799,D-594,Lleida,Cuenta corriente,No,8362,0.21
42799,B-999,Lleida,Fondo de inversión,No,11686,0.21
42799,B-742,Lleida,Ahorros,No,11155,0.21
42799,D-381,Lleida,Hipoteca,No,349,0.21
42799,A-526,Lleida,Plan de jubilación,Si,6453,0.21
42799,A-111,Lleida,Fondo de inversión,No,9681,0.21
42800,D-432,Barcelona,Ahorros,Si,13336,0.21
42800,A-717,Barcelona,Plan de jubilación,No,13064,0.21
42800,C-945,Barcelona,Hipoteca,Si,2177,0.21
42800,B-327,Barcelona,Fondo de inversión,No,13432,0.21
42800,D-701,Barcelona,Cuenta corriente,Si,8998,0.21
42800,C-354,Gavà,Plan de jubilación,No,11452,0.21
42800,A-193,Gavà,Hipoteca,Si,8444,0.21
42800,C-136,Tarragona,Ahorros,Si,1091,0.21
42800,D-541,Tarragona,Cuenta corriente,No,14003,0.21
42800,D-235,Girona,Plan de jubilación,No,4655,0.21
42800,B-254,Girona,Ahorros,Si,7916,0.21
42800,D-879,Girona,Cuenta corriente,Si,13116,0.21
42800,C-280,Girona,Cuenta corriente,Si,5797,0.21
42800,C-454,Girona,Hipoteca,No,4600,0.21
42800,A-283,Girona,Fondo de inversión,No,9417,0.21
42800,D-236,Lleida,Hipoteca,No,3778,0.21
42801,D-615,Gavà,Fondo de inversión,No,12966,0.21
42801,C-858,Girona,Plan de jubilación,Si,347,0.21
42802,D-615,Barcelona,Plan de jubilación,No,13298,0.21
42802,C-926,Barcelona,Hipoteca,Si,5570,0.21
42802,A-362,Barcelona,Plan de jubilación,Si,8186,0.21
42802,A-932,Barcelona,Ahorros,No,9769,0.21
42802,A-718,Barcelona,Plan de jubilación,No,9602,0.21
42802,C-542,Barcelona,Hipoteca,Si,13506,0.21
42802,A-220,Gavà,Cuenta corriente,No,2184,0.21
42802,C-441,Gavà,Cuenta corriente,Si,3292,0.21
42802,C-654,Gavà,Plan de jubilación,Si,693,0.21
42802,A-187,Gavà,Fondo de inversión,Si,251,0.21
42802,B-349,Tarragona,Ahorros,Si,3604,0.21
42802,B-130,Girona,Hipoteca,No,10811,0.21
42802,A-592,Girona,Cuenta corriente,No,5005,0.21
42802,C-645,Girona,Fondo de inversión,Si,11355,0.21
42802,A-206,Lleida,Cuenta corriente,No,8394,0.21
42803,B-653,Barcelona,Cuenta corriente,No,3836,0.21
42803,B-876,Barcelona,Plan de jubilación,Si,10529,0.21
42803,D-463,Barcelona,Fondo de inversión,Si,6808,0.21
42803,B-956,Barcelona,Plan de jubilación,No,10765,0.21
42803,B-688,Barcelona,Plan de jubilación,Si,14964,0.21
42803,B-931,Barcelona,Ahorros,Si,9264,0.21
42803,C-894,Barcelona,Cuenta corriente,No,1603,0.21
42803,B-110,Gavà,Ahorros,Si,1844,0.21
42803,D-349,Girona,Cuenta corriente,No,14818,0.21
42803,A-430,Girona,Fondo de inversión,Si,940,0.21
42803,C-333,Girona,Cuenta corriente,Si,8476,0.21
42803,D-383,Lleida,Hipoteca,Si,3584,0.21
42803,B-987,Lleida,Hipoteca,Si,7772,0.21
42803,D-558,Lleida,Hipoteca,Si,8566,0.21
42803,D-185,Lleida,Plan de jubilación,No,1716,0.21
42804,D-993,Barcelona,Cuenta corriente,No,11176,0.21
42804,A-692,Barcelona,Ahorros,No,8204,0.21
42804,D-709,Barcelona,Fondo de inversión,No,1500,0.21
42804,C-478,Gavà,Cuenta corriente,No,9359,0.21
42804,B-116,Gavà,Plan de jubilación,No,1053,0.21
42804,A-888,Gavà,Cuenta corriente,Si,2328,0.21
42804,A-812,Gavà,Plan de jubilación,No,8267,0.21
42804,A-794,Tarragona,Ahorros,Si,12497,0.21
42804,C-581,Girona,Plan de jubilación,Si,1960,0.21
42804,D-447,Girona,Cuenta corriente,No,7022,0.21
42804,B-674,Girona,Hipoteca,No,8459,0.21
42804,B-736,Girona,Cuenta corriente,No,621,0.21
42804,B-694,Lleida,Hipoteca,No,13669,0.21
42805,A-273,Barcelona,Plan de jubilación,Si,5614,0.21
42805,C-547,Gavà,Ahorros,No,1046,0.21
42805,A-359,Gavà,Ahorros,Si,4572,0.21
42805,C-815,Gavà,Cuenta corriente,No,8747,0.21
42805,B-799,Gavà,Cuenta corriente,Si,443,0.21
42805,B-818,Gavà,Plan de jubilación,No,8544,0.21
42805,B-722,Tarragona,Fondo de inversión,Si,3904,0.21
42805,A-702,Tarragona,Plan de jubilación,Si,6967,0.21
42805,A-972,Girona,Plan de jubilación,No,4249,0.21
42805,B-191,Girona,Plan de jubilación,Si,5641,0.21
42805,C-145,Girona,Plan de jubilación,Si,1510,0.21
42805,C-724,Lleida,Ahorros,No,4484,0.21
42805,B-845,Lleida,Plan de jubilación,Si,7942,0.21
42805,C-405,Lleida,Plan de jubilación,Si,11557,0.21
42805,A-881,Lleida,Hipoteca,No,13636,0.21
42806,B-826,Barcelona,Fondo de inversión,Si,7462,0.21
42806,A-922,Barcelona,Ahorros,No,4768,0.21
42806,A-201,Barcelona,Ahorros,No,8625,0.21
42806,B-426,Barcelona,Plan de jubilación,Si,8155,0.21
42806,A-774,Gavà,Cuenta corriente,No,1288,0.21
42806,C-318,Gavà,Hipoteca,No,966,0.21
42806,C-359,Gavà,Ahorros,Si,4862,0.21
42806,B-824,Tarragona,Plan de jubilación,No,10213,0.21
42806,A-297,Tarragona,Ahorros,Si,14016,0.21
42806,C-560,Tarragona,Plan de jubilación,Si,4195,0.21
42806,D-920,Girona,Cuenta corriente,No,13514,0.21
42806,C-739,Girona,Hipoteca,No,13718,0.21
42806,B-708,Girona,Hipoteca,No,9784,0.21
42806,C-409,Girona,Ahorros,No,888,0.21
42806,A-118,Lleida,Ahorros,No,2230,0.21
42806,B-821,Lleida,Hipoteca,No,14904,0.21
42806,A-657,Lleida,Hipoteca,No,9297,0.21
42806,A-478,Lleida,Ahorros,Si,7245,0.21
42806,C-203,Lleida,Cuenta corriente,Si,13583,0.21
42807,B-818,Barcelona,Cuenta corriente,No,6423,0.21
42807,C-808,Gavà,Cuenta corriente,No,9866,0.21
42807,A-272,Gavà,Plan de jubilación,No,808,0.21
42807,A-351,Gavà,Ahorros,No,13732,0.21
42807,B-619,Gavà,Hipoteca,No,3718,0.21
42807,C-531,Tarragona,Hipoteca,No,9932,0.21
42807,D-763,Tarragona,Ahorros,No,13825,0.21
42807,A-246,Girona,Cuenta corriente,Si,3095,0.21
42807,B-968,Girona,Plan de jubilación,No,14931,0.21
42807,B-653,Girona,Cuenta corriente,Si,615,0.21
42807,D-974,Girona,Plan de jubilación,No,12643,0.21
42807,B-912,Girona,Ahorros,No,3134,0.21
42807,B-426,Lleida,Plan de jubilación,Si,7311,0.21
42808,D-599,Barcelona,Hipoteca,Si,11692,0.21
42808,D-329,Gavà,Fondo de inversión,Si,3523,0.21
42808,C-316,Gavà,Cuenta corriente,Si,6258,0.21
42808,B-937,Gavà,Fondo de inversión,Si,5561,0.21
42808,D-281,Tarragona,Cuenta corriente,Si,10960,0.21
42808,B-936,Girona,Plan de jubilación,Si,8648,0.21
42808,C-217,Girona,Hipoteca,Si,12517,0.21
42808,D-526,Girona,Fondo de inversión,No,12668,0.21
42808,A-706,Lleida,Ahorros,Si,5968,0.21
42809,A-843,Barcelona,Cuenta corriente,Si,11553,0.21
42809,A-204,Gavà,Cuenta corriente,No,5552,0.21
42809,B-122,Tarragona,Cuenta corriente,No,8336,0.21
42809,C-344,Girona,Ahorros,No,10962,0.21
42809,D-529,Girona,Ahorros,No,730,0.21
42809,C-550,Girona,Plan de jubilación,Si,10792,0.21
42809,B-434,Lleida,Cuenta corriente,No,7538,0.21
42809,C-930,Lleida,Hipoteca,Si,7127,0.21
42809,B-516,Lleida,Hipoteca,No,10654,0.21
42809,B-504,Lleida,Hipoteca,No,7478,0.21
42810,A-150,Barcelona,Cuenta corriente,Si,8835,0.21
42810,A-195,Barcelona,Plan de jubilación,Si,7562,0.21
42810,D-953,Barcelona,Ahorros,Si,13239,0.21
42810,C-365,Barcelona,Fondo de inversión,Si,8390,0.21
42810,B-458,Gavà,Hipoteca,No,1981,0.21
42810,D-586,Tarragona,Fondo de inversión,Si,4698,0.21
42810,B-360,Girona,Plan de jubilación,No,12202,0.21
